question_id,resolution,forecast_id,stage,condition,model,info_label,position,probability
37050,0,37050-gpt5-info3-3,independent,,gpt5,info3,,8
37050,0,37050-gpt5-none-1,independent,,gpt5,none,,10
37050,0,37050-gpt5-none-2,independent,,gpt5,none,,12
37050,0,37050-gpt5-none-3,independent,,gpt5,none,,12
37050,0,37050-gpt5-none,independent,,gpt5,none,,8
37050,0,37050-pro-full,independent,,pro,full,,25
37050,0,37050-pro-info2,independent,,pro,info2,,15
37050,0,37050-pro-none,independent,,pro,none,,6
37050,0,37050-sonnet-full,independent,,sonnet,full,,18
37050,0,37050-sonnet-info3,independent,,sonnet,info3,,15
37050,0,37050-sonnet-none,independent,,sonnet,none,,8
37051,0,37051-gpt5-full,independent,,gpt5,full,,2
37051,0,37051-gpt5-info2,independent,,gpt5,info2,,1
37051,0,37051-gpt5-none,independent,,gpt5,none,,2
37051,0,37051-pro-full,independent,,pro,full,,5
37051,0,37051-pro-info3,independent,,pro,info3,,8
37051,0,37051-pro-none,independent,,pro,none,,1
37051,0,37051-sonnet-full-1,independent,,sonnet,full,,3
37051,0,37051-sonnet-full-2,independent,,sonnet,full,,6
37051,0,37051-sonnet-full-3,independent,,sonnet,full,,4
37051,0,37051-sonnet-full,independent,,sonnet,full,,5
37051,0,37051-sonnet-info1-1,independent,,sonnet,info1,,4
37051,0,37051-sonnet-info1,independent,,sonnet,info1,,10
37051,0,37051-sonnet-info2-2,independent,,sonnet,info2,,1.5
37051,0,37051-sonnet-info3-3,independent,,sonnet,info3,,5
37051,0,37051-sonnet-none-1,independent,,sonnet,none,,3
37051,0,37051-sonnet-none-2,independent,,sonnet,none,,4
37051,0,37051-sonnet-none-3,independent,,sonnet,none,,3
37051,0,37051-sonnet-none,independent,,sonnet,none,,3
37052,0,37052-gpt5-full,independent,,gpt5,full,,26
37052,0,37052-gpt5-info3,independent,,gpt5,info3,,21
37052,0,37052-gpt5-none,independent,,gpt5,none,,24
37052,0,37052-pro-full-1,independent,,pro,full,,20
37052,0,37052-pro-full-2,independent,,pro,full,,45
37052,0,37052-pro-full-3,independent,,pro,full,,35
37052,0,37052-pro-full,independent,,pro,full,,30
37052,0,37052-pro-info1-1,independent,,pro,info1,,25
37052,0,37052-pro-info2-2,independent,,pro,info2,,30
37052,0,37052-pro-info2,independent,,pro,info2,,25
37052,0,37052-pro-info3-3,independent,,pro,info3,,30
37052,0,37052-pro-none-1,independent,,pro,none,,20
37052,0,37052-pro-none-2,independent,,pro,none,,20
37052,0,37052-pro-none-3,independent,,pro,none,,30
37052,0,37052-pro-none,independent,,pro,none,,22
37052,0,37052-sonnet-full,independent,,sonnet,full,,30
37052,0,37052-sonnet-info1,independent,,sonnet,info1,,40
37052,0,37052-sonnet-none,independent,,sonnet,none,,25
37218,0,37218-gpt5-full-1,independent,,gpt5,full,,6
37218,0,37218-gpt5-full-2,independent,,gpt5,full,,8
37218,0,37218-gpt5-full-3,independent,,gpt5,full,,7
37218,0,37218-gpt5-full,independent,,gpt5,full,,8
37218,0,37218-gpt5-info1-1,independent,,gpt5,info1,,18
37218,0,37218-gpt5-info2-2,independent,,gpt5,info2,,3
37218,0,37218-gpt5-info2,independent,,gpt5,info2,,10
37218,0,37218-gpt5-info3-3,independent,,gpt5,info3,,6
37218,0,37218-gpt5-none-1,independent,,gpt5,none,,35
37218,0,37218-gpt5-none-2,independent,,gpt5,none,,24
37218,0,37218-gpt5-none-3,independent,,gpt5,none,,22
37218,0,37218-gpt5-none,independent,,gpt5,none,,30
37218,0,37218-pro-full,independent,,pro,full,,5
37218,0,37218-pro-info3,independent,,pro,info3,,15
37218,0,37218-pro-none,independent,,pro,none,,5
37218,0,37218-sonnet-full,independent,,sonnet,full,,5
37218,0,37218-sonnet-info1,independent,,sonnet,info1,,10
37218,0,37218-sonnet-none,independent,,sonnet,none,,20
37221,0,37221-gpt5-full,independent,,gpt5,full,,25
37221,0,37221-gpt5-info1,independent,,gpt5,info1,,64
37221,0,37221-gpt5-none,independent,,gpt5,none,,80
37221,0,37221-pro-full,independent,,pro,full,,25
37221,0,37221-pro-info2,independent,,pro,info2,,30
37221,0,37221-pro-none,independent,,pro,none,,40
37221,0,37221-sonnet-full-1,independent,,sonnet,full,,25
37221,0,37221-sonnet-full-2,independent,,sonnet,full,,23
37221,0,37221-sonnet-full-3,independent,,sonnet,full,,23
37221,0,37221-sonnet-full,independent,,sonnet,full,,28
37221,0,37221-sonnet-info1-1,independent,,sonnet,info1,,22
37221,0,37221-sonnet-info2-2,independent,,sonnet,info2,,28
37221,0,37221-sonnet-info3-3,independent,,sonnet,info3,,25
37221,0,37221-sonnet-info3,independent,,sonnet,info3,,18
37221,0,37221-sonnet-none-1,independent,,sonnet,none,,38
37221,0,37221-sonnet-none-2,independent,,sonnet,none,,38
37221,0,37221-sonnet-none-3,independent,,sonnet,none,,35
37221,0,37221-sonnet-none,independent,,sonnet,none,,38
37225,1,37225-gpt5-full,independent,,gpt5,full,,56
37225,1,37225-gpt5-info1,independent,,gpt5,info1,,52
37225,1,37225-gpt5-none,independent,,gpt5,none,,60
37225,1,37225-pro-full-1,independent,,pro,full,,65
37225,1,37225-pro-full-2,independent,,pro,full,,65
37225,1,37225-pro-full-3,independent,,pro,full,,60
37225,1,37225-pro-full,independent,,pro,full,,65
37225,1,37225-pro-info1-1,independent,,pro,info1,,70
37225,1,37225-pro-info2-2,independent,,pro,info2,,35
37225,1,37225-pro-info3-3,independent,,pro,info3,,65
37225,1,37225-pro-info3,independent,,pro,info3,,72
37225,1,37225-pro-none-1,independent,,pro,none,,65
37225,1,37225-pro-none-2,independent,,pro,none,,65
37225,1,37225-pro-none-3,independent,,pro,none,,70
37225,1,37225-pro-none,independent,,pro,none,,60
37225,1,37225-sonnet-full,independent,,sonnet,full,,65
37225,1,37225-sonnet-info2,independent,,sonnet,info2,,18
37225,1,37225-sonnet-none,independent,,sonnet,none,,60
37230,1,37230-gpt5-full-1,independent,,gpt5,full,,54
37230,1,37230-gpt5-full-2,independent,,gpt5,full,,55
37230,1,37230-gpt5-full-3,independent,,gpt5,full,,56
37230,1,37230-gpt5-full,independent,,gpt5,full,,56
37230,1,37230-gpt5-info1-1,independent,,gpt5,info1,,57
37230,1,37230-gpt5-info2-2,independent,,gpt5,info2,,56
37230,1,37230-gpt5-info2,independent,,gpt5,info2,,56
37230,1,37230-gpt5-info3-3,independent,,gpt5,info3,,57
37230,1,37230-gpt5-none-1,independent,,gpt5,none,,58
37230,1,37230-gpt5-none-2,independent,,gpt5,none,,58
37230,1,37230-gpt5-none-3,independent,,gpt5,none,,57
37230,1,37230-gpt5-none,independent,,gpt5,none,,56
37230,1,37230-pro-full,independent,,pro,full,,48
37230,1,37230-pro-info3,independent,,pro,info3,,55
37230,1,37230-pro-none,independent,,pro,none,,56
37230,1,37230-sonnet-full,independent,,sonnet,full,,48
37230,1,37230-sonnet-info1,independent,,sonnet,info1,,46
37230,1,37230-sonnet-none,independent,,sonnet,none,,57
37231,1,37231-gpt5-full,independent,,gpt5,full,,85
37231,1,37231-gpt5-info2,independent,,gpt5,info2,,60
37231,1,37231-gpt5-none,independent,,gpt5,none,,60
37231,1,37231-pro-full,independent,,pro,full,,85
37231,1,37231-pro-info3,independent,,pro,info3,,75
37231,1,37231-pro-none,independent,,pro,none,,88
37231,1,37231-sonnet-full-1,independent,,sonnet,full,,87
37231,1,37231-sonnet-full-2,independent,,sonnet,full,,85
37231,1,37231-sonnet-full-3,independent,,sonnet,full,,87
37231,1,37231-sonnet-full,independent,,sonnet,full,,87
37231,1,37231-sonnet-info1-1,independent,,sonnet,info1,,93
37231,1,37231-sonnet-info1,independent,,sonnet,info1,,94
37231,1,37231-sonnet-info2-2,independent,,sonnet,info2,,65
37231,1,37231-sonnet-info3-3,independent,,sonnet,info3,,65
37231,1,37231-sonnet-none-1,independent,,sonnet,none,,58
37231,1,37231-sonnet-none-2,independent,,sonnet,none,,65
37231,1,37231-sonnet-none-3,independent,,sonnet,none,,65
37231,1,37231-sonnet-none,independent,,sonnet,none,,47
37232,1,37232-gpt5-full,independent,,gpt5,full,,68
37232,1,37232-gpt5-info2,independent,,gpt5,info2,,72
37232,1,37232-gpt5-none,independent,,gpt5,none,,62
37232,1,37232-pro-full-1,independent,,pro,full,,70
37232,1,37232-pro-full-2,independent,,pro,full,,75
37232,1,37232-pro-full-3,independent,,pro,full,,75
37232,1,37232-pro-full,independent,,pro,full,,75
37232,1,37232-pro-info1-1,independent,,pro,info1,,20
37232,1,37232-pro-info1,independent,,pro,info1,,10
37232,1,37232-pro-info2-2,independent,,pro,info2,,85
37232,1,37232-pro-info3-3,independent,,pro,info3,,75
37232,1,37232-pro-none-1,independent,,pro,none,,7
37232,1,37232-pro-none-2,independent,,pro,none,,10
37232,1,37232-pro-none-3,independent,,pro,none,,10
37232,1,37232-pro-none,independent,,pro,none,,80
37232,1,37232-sonnet-full,independent,,sonnet,full,,68
37232,1,37232-sonnet-info3,independent,,sonnet,info3,,70
37232,1,37232-sonnet-none,independent,,sonnet,none,,70
37233,0,37233-gpt5-full-1,independent,,gpt5,full,,35
37233,0,37233-gpt5-full-2,independent,,gpt5,full,,37
37233,0,37233-gpt5-full-3,independent,,gpt5,full,,23
37233,0,37233-gpt5-full,independent,,gpt5,full,,38
37233,0,37233-gpt5-info1-1,independent,,gpt5,info1,,28
37233,0,37233-gpt5-info2-2,independent,,gpt5,info2,,35
37233,0,37233-gpt5-info2,independent,,gpt5,info2,,42
37233,0,37233-gpt5-info3-3,independent,,gpt5,info3,,27
37233,0,37233-gpt5-none-1,independent,,gpt5,none,,33
37233,0,37233-gpt5-none-2,independent,,gpt5,none,,30
37233,0,37233-gpt5-none-3,independent,,gpt5,none,,17
37233,0,37233-gpt5-none,independent,,gpt5,none,,35
37233,0,37233-pro-full,independent,,pro,full,,65
37233,0,37233-pro-info3,independent,,pro,info3,,25
37233,0,37233-pro-none,independent,,pro,none,,35
37233,0,37233-sonnet-full,independent,,sonnet,full,,62
37233,0,37233-sonnet-info1,independent,,sonnet,info1,,30
37233,0,37233-sonnet-none,independent,,sonnet,none,,28
37236,1,37236-gpt5-full,independent,,gpt5,full,,74
37236,1,37236-gpt5-info3,independent,,gpt5,info3,,85
37236,1,37236-gpt5-none,independent,,gpt5,none,,58
37236,1,37236-pro-full,independent,,pro,full,,30
37236,1,37236-pro-info2,independent,,pro,info2,,15
37236,1,37236-pro-none,independent,,pro,none,,30
37236,1,37236-sonnet-full-1,independent,,sonnet,full,,30
37236,1,37236-sonnet-full-2,independent,,sonnet,full,,32
37236,1,37236-sonnet-full-3,independent,,sonnet,full,,40
37236,1,37236-sonnet-full,independent,,sonnet,full,,32
37236,1,37236-sonnet-info1-1,independent,,sonnet,info1,,68
37236,1,37236-sonnet-info1,independent,,sonnet,info1,,65
37236,1,37236-sonnet-info2-2,independent,,sonnet,info2,,8
37236,1,37236-sonnet-info3-3,independent,,sonnet,info3,,65
37236,1,37236-sonnet-none-1,independent,,sonnet,none,,40
37236,1,37236-sonnet-none-2,independent,,sonnet,none,,35
37236,1,37236-sonnet-none-3,independent,,sonnet,none,,60
37236,1,37236-sonnet-none,independent,,sonnet,none,,42
37237,1,37237-gpt5-full,independent,,gpt5,full,,30
37237,1,37237-gpt5-info3,independent,,gpt5,info3,,42
37237,1,37237-gpt5-none,independent,,gpt5,none,,63
37237,1,37237-pro-full-1,independent,,pro,full,,5
37237,1,37237-pro-full-2,independent,,pro,full,,2
37237,1,37237-pro-full-3,independent,,pro,full,,10
37237,1,37237-pro-full,independent,,pro,full,,5
37237,1,37237-pro-info1-1,independent,,pro,info1,,20
37237,1,37237-pro-info1,independent,,pro,info1,,25
37237,1,37237-pro-info2-2,independent,,pro,info2,,5
37237,1,37237-pro-info3-3,independent,,pro,info3,,20
37237,1,37237-pro-none-1,independent,,pro,none,,65
37237,1,37237-pro-none-2,independent,,pro,none,,70
37237,1,37237-pro-none-3,independent,,pro,none,,80
37237,1,37237-pro-none,independent,,pro,none,,45
37237,1,37237-sonnet-full,independent,,sonnet,full,,23
37237,1,37237-sonnet-info2,independent,,sonnet,info2,,15
37237,1,37237-sonnet-none,independent,,sonnet,none,,40
37238,1,37238-gpt5-full-1,independent,,gpt5,full,,40
37238,1,37238-gpt5-full-2,independent,,gpt5,full,,45
37238,1,37238-gpt5-full-3,independent,,gpt5,full,,35
37238,1,37238-gpt5-full,independent,,gpt5,full,,36
37238,1,37238-gpt5-info1-1,independent,,gpt5,info1,,30
37238,1,37238-gpt5-info2-2,independent,,gpt5,info2,,42
37238,1,37238-gpt5-info2,independent,,gpt5,info2,,57
37238,1,37238-gpt5-info3-3,independent,,gpt5,info3,,47
37238,1,37238-gpt5-none-1,independent,,gpt5,none,,24
37238,1,37238-gpt5-none-2,independent,,gpt5,none,,30
37238,1,37238-gpt5-none-3,independent,,gpt5,none,,24
37238,1,37238-gpt5-none,independent,,gpt5,none,,25
37238,1,37238-pro-full,independent,,pro,full,,65
37238,1,37238-pro-info1,independent,,pro,info1,,55
37238,1,37238-pro-none,independent,,pro,none,,75
37238,1,37238-sonnet-full,independent,,sonnet,full,,22
37238,1,37238-sonnet-info3,independent,,sonnet,info3,,32
37238,1,37238-sonnet-none,independent,,sonnet,none,,20
37242,0,37242-gpt5-full,independent,,gpt5,full,,15
37242,0,37242-gpt5-info2,independent,,gpt5,info2,,15
37242,0,37242-gpt5-none,independent,,gpt5,none,,15
37242,0,37242-pro-full,independent,,pro,full,,15
37242,0,37242-pro-info1,independent,,pro,info1,,25
37242,0,37242-pro-none,independent,,pro,none,,10
37242,0,37242-sonnet-full-1,independent,,sonnet,full,,15
37242,0,37242-sonnet-full-2,independent,,sonnet,full,,18
37242,0,37242-sonnet-full-3,independent,,sonnet,full,,15
37242,0,37242-sonnet-full,independent,,sonnet,full,,18
37242,0,37242-sonnet-info1-1,independent,,sonnet,info1,,20
37242,0,37242-sonnet-info2-2,independent,,sonnet,info2,,12
37242,0,37242-sonnet-info3-3,independent,,sonnet,info3,,28
37242,0,37242-sonnet-info3,independent,,sonnet,info3,,28
37242,0,37242-sonnet-none-1,independent,,sonnet,none,,27
37242,0,37242-sonnet-none-2,independent,,sonnet,none,,22
37242,0,37242-sonnet-none-3,independent,,sonnet,none,,28
37242,0,37242-sonnet-none,independent,,sonnet,none,,25
37249,1,37249-gpt5-full,independent,,gpt5,full,,18
37249,1,37249-gpt5-info1,independent,,gpt5,info1,,10
37249,1,37249-gpt5-none,independent,,gpt5,none,,2
37249,1,37249-pro-full-1,independent,,pro,full,,18
37249,1,37249-pro-full-2,independent,,pro,full,,12
37249,1,37249-pro-full-3,independent,,pro,full,,28
37249,1,37249-pro-full,independent,,pro,full,,22
37249,1,37249-pro-info1-1,independent,,pro,info1,,15
37249,1,37249-pro-info2-2,independent,,pro,info2,,20
37249,1,37249-pro-info3-3,independent,,pro,info3,,8
37249,1,37249-pro-info3,independent,,pro,info3,,15
37249,1,37249-pro-none-1,independent,,pro,none,,8
37249,1,37249-pro-none-2,independent,,pro,none,,15
37249,1,37249-pro-none-3,independent,,pro,none,,8
37249,1,37249-pro-none,independent,,pro,none,,5
37249,1,37249-sonnet-full,independent,,sonnet,full,,12
37249,1,37249-sonnet-info2,independent,,sonnet,info2,,30
37249,1,37249-sonnet-none,independent,,sonnet,none,,18
37250,1,37250-gpt5-full-1,independent,,gpt5,full,,12
37250,1,37250-gpt5-full-2,independent,,gpt5,full,,7
37250,1,37250-gpt5-full-3,independent,,gpt5,full,,8
37250,1,37250-gpt5-full,independent,,gpt5,full,,4
37250,1,37250-gpt5-info1-1,independent,,gpt5,info1,,40
37250,1,37250-gpt5-info1,independent,,gpt5,info1,,35
37250,1,37250-gpt5-info2-2,independent,,gpt5,info2,,9
37250,1,37250-gpt5-info3-3,independent,,gpt5,info3,,3
37250,1,37250-gpt5-none-1,independent,,gpt5,none,,4
37250,1,37250-gpt5-none-2,independent,,gpt5,none,,10
37250,1,37250-gpt5-none-3,independent,,gpt5,none,,3
37250,1,37250-gpt5-none,independent,,gpt5,none,,8
37250,1,37250-pro-full,independent,,pro,full,,5
37250,1,37250-pro-info3,independent,,pro,info3,,2
37250,1,37250-pro-none,independent,,pro,none,,2
37250,1,37250-sonnet-full,independent,,sonnet,full,,10
37250,1,37250-sonnet-info2,independent,,sonnet,info2,,12
37250,1,37250-sonnet-none,independent,,sonnet,none,,8
37251,0,37251-gpt5-full,independent,,gpt5,full,,44
37251,0,37251-gpt5-info3,independent,,gpt5,info3,,22
37251,0,37251-gpt5-none,independent,,gpt5,none,,32
37251,0,37251-pro-full,independent,,pro,full,,85
37251,0,37251-pro-info1,independent,,pro,info1,,65
37251,0,37251-pro-none,independent,,pro,none,,30
37251,0,37251-sonnet-full-1,independent,,sonnet,full,,48
37251,0,37251-sonnet-full-2,independent,,sonnet,full,,62
37251,0,37251-sonnet-full-3,independent,,sonnet,full,,48
37251,0,37251-sonnet-full,independent,,sonnet,full,,50
37251,0,37251-sonnet-info1-1,independent,,sonnet,info1,,40
37251,0,37251-sonnet-info2-2,independent,,sonnet,info2,,55
37251,0,37251-sonnet-info2,independent,,sonnet,info2,,58
37251,0,37251-sonnet-info3-3,independent,,sonnet,info3,,40
37251,0,37251-sonnet-none-1,independent,,sonnet,none,,35
37251,0,37251-sonnet-none-2,independent,,sonnet,none,,32
37251,0,37251-sonnet-none-3,independent,,sonnet,none,,28
37251,0,37251-sonnet-none,independent,,sonnet,none,,40
37252,0,37252-gpt5-full,independent,,gpt5,full,,48
37252,0,37252-gpt5-info1,independent,,gpt5,info1,,34
37252,0,37252-gpt5-none,independent,,gpt5,none,,20
37252,0,37252-pro-full-1,independent,,pro,full,,85
37252,0,37252-pro-full-2,independent,,pro,full,,95
37252,0,37252-pro-full-3,independent,,pro,full,,90
37252,0,37252-pro-full,independent,,pro,full,,95
37252,0,37252-pro-info1-1,independent,,pro,info1,,80
37252,0,37252-pro-info2-2,independent,,pro,info2,,90
37252,0,37252-pro-info3-3,independent,,pro,info3,,85
37252,0,37252-pro-info3,independent,,pro,info3,,80
37252,0,37252-pro-none-1,independent,,pro,none,,80
37252,0,37252-pro-none-2,independent,,pro,none,,75
37252,0,37252-pro-none-3,independent,,pro,none,,75
37252,0,37252-pro-none,independent,,pro,none,,75
37252,0,37252-sonnet-full,independent,,sonnet,full,,78
37252,0,37252-sonnet-info2,independent,,sonnet,info2,,90
37252,0,37252-sonnet-none,independent,,sonnet,none,,45
37253,0,37253-gpt5-full-1,independent,,gpt5,full,,7
37253,0,37253-gpt5-full-2,independent,,gpt5,full,,14
37253,0,37253-gpt5-full-3,independent,,gpt5,full,,7
37253,0,37253-gpt5-full,independent,,gpt5,full,,9
37253,0,37253-gpt5-info1-1,independent,,gpt5,info1,,10
37253,0,37253-gpt5-info2-2,independent,,gpt5,info2,,8
37253,0,37253-gpt5-info2,independent,,gpt5,info2,,9
37253,0,37253-gpt5-info3-3,independent,,gpt5,info3,,14
37253,0,37253-gpt5-none-1,independent,,gpt5,none,,12
37253,0,37253-gpt5-none-2,independent,,gpt5,none,,10
37253,0,37253-gpt5-none-3,independent,,gpt5,none,,6
37253,0,37253-gpt5-none,independent,,gpt5,none,,12
37253,0,37253-pro-full,independent,,pro,full,,15
37253,0,37253-pro-info1,independent,,pro,info1,,10
37253,0,37253-pro-none,independent,,pro,none,,5
37253,0,37253-sonnet-full,independent,,sonnet,full,,12
37253,0,37253-sonnet-info3,independent,,sonnet,info3,,10
37253,0,37253-sonnet-none,independent,,sonnet,none,,7
37254,0,37254-gpt5-full,independent,,gpt5,full,,3
37254,0,37254-gpt5-info1,independent,,gpt5,info1,,4
37254,0,37254-gpt5-none,independent,,gpt5,none,,2
37254,0,37254-pro-full,independent,,pro,full,,5
37254,0,37254-pro-info3,independent,,pro,info3,,3
37254,0,37254-pro-none,independent,,pro,none,,2
37254,0,37254-sonnet-full-1,independent,,sonnet,full,,4
37254,0,37254-sonnet-full-2,independent,,sonnet,full,,4
37254,0,37254-sonnet-full-3,independent,,sonnet,full,,5
37254,0,37254-sonnet-full,independent,,sonnet,full,,10
37254,0,37254-sonnet-info1-1,independent,,sonnet,info1,,4
37254,0,37254-sonnet-info2-2,independent,,sonnet,info2,,6
37254,0,37254-sonnet-info2,independent,,sonnet,info2,,7
37254,0,37254-sonnet-info3-3,independent,,sonnet,info3,,4
37254,0,37254-sonnet-none-1,independent,,sonnet,none,,4
37254,0,37254-sonnet-none-2,independent,,sonnet,none,,5
37254,0,37254-sonnet-none-3,independent,,sonnet,none,,5
37254,0,37254-sonnet-none,independent,,sonnet,none,,5
37255,0,37255-gpt5-full,independent,,gpt5,full,,15
37255,0,37255-gpt5-info2,independent,,gpt5,info2,,15
37255,0,37255-gpt5-none,independent,,gpt5,none,,7
37255,0,37255-pro-full-1,independent,,pro,full,,5
37255,0,37255-pro-full-2,independent,,pro,full,,3
37255,0,37255-pro-full-3,independent,,pro,full,,5
37255,0,37255-pro-full,independent,,pro,full,,5
37255,0,37255-pro-info1-1,independent,,pro,info1,,5
37255,0,37255-pro-info1,independent,,pro,info1,,5
37255,0,37255-pro-info2-2,independent,,pro,info2,,5
37255,0,37255-pro-info3-3,independent,,pro,info3,,2
37255,0,37255-pro-none-1,independent,,pro,none,,2
37255,0,37255-pro-none-2,independent,,pro,none,,2
37255,0,37255-pro-none-3,independent,,pro,none,,2
37255,0,37255-pro-none,independent,,pro,none,,2
37255,0,37255-sonnet-full,independent,,sonnet,full,,8
37255,0,37255-sonnet-info3,independent,,sonnet,info3,,7
37255,0,37255-sonnet-none,independent,,sonnet,none,,10
